Unixtime, RawVoltage, boardtemp, Lat, Long, Alt, Speed, Course, Satelites, SecondsToFix, hAccuracy, vAccuracy, DateTime, CalcVoltage, CalcLat, CalcLong,
1604449573, 105, 20, 513868228, -4080120, 1, 19, 23, 4, 6, 72286, 53312, 2020-11-04 00:26:13, 3.6176470588235294, 51.3868228, -0.408012, 
1604449629, 105, 21, 513870262, -4078592, 5, 7, 248, 4, 2, 71466, 54259, 2020-11-04 00:27:09, 3.6176470588235294, 51.3870262, -0.4078592, 
1604449688, 104, 21, 513869403, -4078843, 26, 15, 22, 4, 1, 65753, 47212, 2020-11-04 00:28:08, 3.611764705882353, 51.3869403, -0.4078843, 
1604449748, 105, 20, 513868718, -4078665, 7, 6, 204, 4, 1, 77727, 57799, 2020-11-04 00:29:08, 3.6176470588235294, 51.3868718, -0.4078665, 
1604449808, 105, 20, 513869505, -4078554, 1, 22, 21, 4, 1, 55505, 42688, 2020-11-04 00:30:08, 3.6176470588235294, 51.3869505, -0.4078554, 
1604449871, 104, 20, 513868025, -4078623, 26, 8, 26, 4, 4, 76722, 61062, 2020-11-04 00:31:11, 3.611764705882353, 51.3868025, -0.4078623, 
1604449947, 104, 21, 513867649, -4079892, 35, 1, 45, 4, 20, 75286, 64242, 2020-11-04 00:32:27, 3.611764705882353, 51.3867649, -0.4079892, 
1604449988, 105, 21, 513868184, -4079801, 32, 3, 43, 4, 1, 42146, 36578, 2020-11-04 00:33:08, 3.6176470588235294, 51.3868184, -0.4079801, 
1604450048, 104, 20, 513868422, -4079896, 31, 2, 4, 4, 1, 41889, 41311, 2020-11-04 00:34:08, 3.611764705882353, 51.3868422, -0.4079896, 
1604450108, 105, 20, 513866519, -4081011, 35, 0, 0, 4, 1, 41701, 40473, 2020-11-04 00:35:08, 3.6176470588235294, 51.3866519, -0.4081011, 
1604450168, 105, 20, 513867328, -4080487, 26, 6, 0, 4, 1, 38137, 34970, 2020-11-04 00:36:08, 3.6176470588235294, 51.3867328, -0.4080487, 
1604450228, 105, 20, 513868191, -4079704, 27, 5, 253, 4, 1, 36352, 33586, 2020-11-04 00:37:08, 3.6176470588235294, 51.3868191, -0.4079704, 
1604450288, 105, 20, 513867649, -4079888, 35, 6, 245, 4, 1, 38456, 33892, 2020-11-04 00:38:08, 3.6176470588235294, 51.3867649, -0.4079888, 
1604450373, 104, 20, 513868854, -4080810, 6, 0, 14, 5, 26, 36033, 32410, 2020-11-04 00:39:33, 3.611764705882353, 51.3868854, -0.408081, 
1604450408, 104, 21, 513870138, -4080513, 20, 13, 13, 5, 1, 24726, 19633, 2020-11-04 00:40:08, 3.611764705882353, 51.3870138, -0.4080513, 
1604450468, 104, 20, 513870156, -4080713, 22, 16, 13, 5, 1, 25418, 19823, 2020-11-04 00:41:08, 3.611764705882353, 51.3870156, -0.4080713, 
1604450528, 104, 20, 513869264, -4080396, 21, 12, 13, 6, 1, 25489, 18439, 2020-11-04 00:42:08, 3.611764705882353, 51.3869264, -0.4080396, 
1604450588, 104, 20, 513866405, -4080371, 5, 3, 13, 6, 1, 32652, 26076, 2020-11-04 00:43:08, 3.611764705882353, 51.3866405, -0.4080371, 
1604450648, 104, 20, 513869551, -4080256, 24, 0, 13, 6, 1, 21182, 19276, 2020-11-04 00:44:08, 3.611764705882353, 51.3869551, -0.4080256, 
1604450708, 104, 20, 513868748, -4080607, 14, 11, 13, 6, 1, 25625, 22156, 2020-11-04 00:45:08, 3.611764705882353, 51.3868748, -0.4080607, 
1604450768, 105, 20, 513868938, -4080805, 17, 4, 14, 6, 1, 31498, 27666, 2020-11-04 00:46:08, 3.6176470588235294, 51.3868938, -0.4080805, 
1604450828, 104, 20, 513869186, -4081324, 7, 3, 13, 5, 1, 29222, 23692, 2020-11-04 00:47:08, 3.611764705882353, 51.3869186, -0.4081324, 
1604450888, 105, 20, 513868368, -4080646, 10, 0, 2, 6, 1, 18297, 19472, 2020-11-04 00:48:08, 3.6176470588235294, 51.3868368, -0.4080646, 
1604450948, 104, 20, 513868720, -4080473, 16, 0, 0, 5, 1, 13894, 20712, 2020-11-04 00:49:08, 3.611764705882353, 51.386872, -0.4080473, 
1604451008, 105, 20, 513868602, -4080536, 10, 0, 59, 5, 1, 14402, 25826, 2020-11-04 00:50:08, 3.6176470588235294, 51.3868602, -0.4080536, 
1604451068, 104, 20, 513868469, -4080402, 8, 10, 58, 5, 1, 15086, 20223, 2020-11-04 00:51:08, 3.611764705882353, 51.3868469, -0.4080402, 
1604451128, 104, 20, 513868398, -4080746, 9, 0, 15, 6, 1, 12977, 15231, 2020-11-04 00:52:08, 3.611764705882353, 51.3868398, -0.4080746, 
1604451188, 104, 20, 513868204, -4080797, 12, 0, 0, 5, 1, 12350, 16135, 2020-11-04 00:53:08, 3.611764705882353, 51.3868204, -0.4080797, 
1604451248, 104, 20, 513868410, -4080795, 7, 0, 17, 6, 1, 11207, 16161, 2020-11-04 00:54:08, 3.611764705882353, 51.386841, -0.4080795, 
1604451308, 104, 20, 513868817, -4080454, 12, 0, 10, 6, 1, 17439, 21176, 2020-11-04 00:55:08, 3.611764705882353, 51.3868817, -0.4080454, 
1604451368, 104, 20, 513868460, -4080736, 9, 2, 14, 6, 1, 23285, 24439, 2020-11-04 00:56:08, 3.611764705882353, 51.386846, -0.4080736, 
1604451428, 104, 20, 513868500, -4081532, 4, 2, 15, 6, 1, 22406, 30928, 2020-11-04 00:57:08, 3.611764705882353, 51.38685, -0.4081532, 
1604451488, 104, 20, 513868992, -4080130, 19, 1, 16, 6, 1, 22610, 26700, 2020-11-04 00:58:08, 3.611764705882353, 51.3868992, -0.408013, 
1604451548, 104, 20, 513869241, -4080744, 0, 11, 15, 5, 1, 25868, 28207, 2020-11-04 00:59:08, 3.611764705882353, 51.3869241, -0.4080744, 
1604451608, 104, 20, 513869135, -4080678, 8, 8, 15, 5, 1, 27103, 28712, 2020-11-04 01:00:08, 3.611764705882353, 51.3869135, -0.4080678, 
1604451674, 104, 20, 513870352, -4081361, 38, 3, 16, 6, 7, 53137, 44829, 2020-11-04 01:01:14, 3.611764705882353, 51.3870352, -0.4081361, 
1604451728, 104, 20, 513868288, -4079046, 29, 12, 27, 5, 1, 36910, 34166, 2020-11-04 01:02:08, 3.611764705882353, 51.3868288, -0.4079046, 
1604451788, 104, 20, 513869124, -4080695, 26, 11, 213, 4, 1, 50335, 49681, 2020-11-04 01:03:08, 3.611764705882353, 51.3869124, -0.4080695, 
1604451848, 104, 20, 513867373, -4079591, 12, 5, 206, 6, 1, 33332, 43049, 2020-11-04 01:04:08, 3.611764705882353, 51.3867373, -0.4079591, 
1604451908, 104, 20, 513868231, -4079731, 16, 3, 57, 5, 1, 27380, 49209, 2020-11-04 01:05:08, 3.611764705882353, 51.3868231, -0.4079731, 
1604451968, 104, 20, 513868570, -4080746, 6, 3, 17, 5, 1, 30149, 48298, 2020-11-04 01:06:08, 3.611764705882353, 51.386857, -0.4080746, 
1604452028, 104, 20, 513867816, -4080286, 20, 10, 250, 4, 1, 29526, 47147, 2020-11-04 01:07:08, 3.611764705882353, 51.3867816, -0.4080286, 
1604452088, 104, 20, 513867765, -4080386, 14, 2, 6, 5, 1, 23793, 38587, 2020-11-04 01:08:08, 3.611764705882353, 51.3867765, -0.4080386, 
1604452148, 104, 20, 513868334, -4079523, 23, 0, 30, 5, 1, 21586, 31316, 2020-11-04 01:09:08, 3.611764705882353, 51.3868334, -0.4079523, 
1604452208, 104, 20, 513868318, -4080611, 8, 1, 221, 5, 1, 22519, 27435, 2020-11-04 01:10:08, 3.611764705882353, 51.3868318, -0.4080611, 
1604452328, 104, 20, 513868485, -4079642, 17, 8, 57, 5, 1, 24003, 23310, 2020-11-04 01:12:08, 3.611764705882353, 51.3868485, -0.4079642, 
1604452388, 104, 20, 513868153, -4077943, 8, 9, 57, 5, 1, 22953, 21469, 2020-11-04 01:13:08, 3.611764705882353, 51.3868153, -0.4077943, 
1604452448, 104, 20, 513868058, -4080505, 11, 3, 57, 4, 1, 30081, 26019, 2020-11-04 01:14:08, 3.611764705882353, 51.3868058, -0.4080505, 
1604452508, 104, 20, 513867569, -4080651, 5, 7, 0, 5, 1, 34766, 38701, 2020-11-04 01:15:08, 3.611764705882353, 51.3867569, -0.4080651, 
1604452568, 104, 20, 513869041, -4078418, 14, 9, 0, 5, 1, 34512, 39508, 2020-11-04 01:16:08, 3.611764705882353, 51.3869041, -0.4078418, 
1604452628, 104, 20, 513868086, -4081203, 28, 9, 202, 4, 1, 43954, 52050, 2020-11-04 01:17:08, 3.611764705882353, 51.3868086, -0.4081203, 
1604452748, 104, 20, 513868665, -4079819, 13, 10, 0, 4, 1, 56300, 59397, 2020-11-04 01:19:08, 3.611764705882353, 51.3868665, -0.4079819, 
1604452808, 104, 20, 513867817, -4080452, 12, 6, 0, 5, 1, 48181, 57451, 2020-11-04 01:20:08, 3.611764705882353, 51.3867817, -0.4080452, 
1604452868, 104, 20, 513867439, -4079449, 5, 8, 0, 5, 1, 42623, 44301, 2020-11-04 01:21:08, 3.611764705882353, 51.3867439, -0.4079449, 
1604452937, 104, 20, 513870909, -4079665, 76, 4, 6, 4, 10, 61359, 69670, 2020-11-04 01:22:17, 3.611764705882353, 51.3870909, -0.4079665, 
1604453013, 104, 21, 513868013, -4080935, 3, 0, 15, 7, 26, 20191, 32910, 2020-11-04 01:23:33, 3.611764705882353, 51.3868013, -0.4080935, 
1604453048, 104, 21, 513868210, -4080702, 0, 0, 250, 7, 1, 15132, 22623, 2020-11-04 01:24:08, 3.611764705882353, 51.386821, -0.4080702, 
1604453108, 104, 21, 513868471, -4080822, -2, 0, 0, 8, 1, 12927, 18301, 2020-11-04 01:25:08, 3.611764705882353, 51.3868471, -0.4080822, 
1604453168, 104, 20, 513867486, -4080472, 11, 3, 225, 8, 0, 15756, 26970, 2020-11-04 01:26:08, 3.611764705882353, 51.3867486, -0.4080472, 
1604453228, 104, 20, 513867809, -4080733, 10, 0, 250, 6, 1, 15188, 33938, 2020-11-04 01:27:08, 3.611764705882353, 51.3867809, -0.4080733, 
1604453288, 104, 20, 513868186, -4080593, -3, 5, 14, 6, 1, 22986, 44603, 2020-11-04 01:28:08, 3.611764705882353, 51.3868186, -0.4080593, 
1604453348, 104, 20, 513868218, -4080707, -4, 0, 5, 6, 1, 20287, 33727, 2020-11-04 01:29:08, 3.611764705882353, 51.3868218, -0.4080707, 
1604453408, 104, 20, 513868064, -4080756, 28, 3, 2, 5, 1, 33289, 42068, 2020-11-04 01:30:08, 3.611764705882353, 51.3868064, -0.4080756, 
1604453469, 104, 20, 513866294, -4080033, -13, 0, 0, 5, 2, 39604, 75960, 2020-11-04 01:31:09, 3.611764705882353, 51.3866294, -0.4080033, 
1604453528, 104, 20, 513867523, -4080742, -20, 6, 250, 6, 1, 31909, 46257, 2020-11-04 01:32:08, 3.611764705882353, 51.3867523, -0.4080742, 
1604453588, 104, 20, 513867874, -4079752, 9, 3, 11, 5, 1, 42595, 58474, 2020-11-04 01:33:08, 3.611764705882353, 51.3867874, -0.4079752, 
1604453654, 104, 20, 513867204, -4080058, 13, 7, 0, 5, 7, 42483, 55248, 2020-11-04 01:34:14, 3.611764705882353, 51.3867204, -0.4080058, 
1604453716, 104, 20, 513870798, -4081460, -53, 3, 7, 4, 9, 46097, 80021, 2020-11-04 01:35:16, 3.611764705882353, 51.3870798, -0.408146, 
1604453771, 104, 21, 513869278, -4081253, 1, 1, 250, 5, 4, 38101, 69061, 2020-11-04 01:36:11, 3.611764705882353, 51.3869278, -0.4081253, 
1604453832, 104, 20, 513871155, -4080817, -68, 5, 19, 4, 5, 46413, 83906, 2020-11-04 01:37:12, 3.611764705882353, 51.3871155, -0.4080817, 
1604453893, 104, 21, 513866900, -4081580, 5, 2, 22, 4, 6, 70001, 68946, 2020-11-04 01:38:13, 3.611764705882353, 51.38669, -0.408158, 
1604453950, 104, 21, 513868013, -4081045, -1, 0, 0, 5, 3, 40549, 62716, 2020-11-04 01:39:10, 3.611764705882353, 51.3868013, -0.4081045, 
1604454008, 104, 20, 513868590, -4082226, -3, 8, 7, 5, 1, 34598, 50539, 2020-11-04 01:40:08, 3.611764705882353, 51.386859, -0.4082226, 
1604454068, 104, 20, 513867852, -4081047, 16, 8, 0, 5, 1, 45066, 82900, 2020-11-04 01:41:08, 3.611764705882353, 51.3867852, -0.4081047, 
1604454128, 104, 20, 513868864, -4080340, -19, 1, 2, 5, 1, 62480, 73901, 2020-11-04 01:42:08, 3.611764705882353, 51.3868864, -0.408034, 
1604454190, 104, 20, 513868067, -4080042, -19, 10, 12, 5, 3, 55882, 56620, 2020-11-04 01:43:10, 3.611764705882353, 51.3868067, -0.4080042, 
1604454250, 104, 20, 513867651, -4080789, 1, 1, 239, 4, 3, 62578, 47398, 2020-11-04 01:44:10, 3.611764705882353, 51.3867651, -0.4080789, 
1604454308, 104, 20, 513868858, -4081168, 8, 2, 250, 5, 1, 36622, 43994, 2020-11-04 01:45:08, 3.611764705882353, 51.3868858, -0.4081168, 
1604454368, 103, 20, 513868215, -4080940, 8, 4, 34, 5, 1, 45402, 59661, 2020-11-04 01:46:08, 3.6058823529411765, 51.3868215, -0.408094, 
1604454428, 104, 20, 513868394, -4080760, 8, 5, 0, 5, 1, 54005, 54667, 2020-11-04 01:47:08, 3.611764705882353, 51.3868394, -0.408076, 
1604454491, 104, 20, 513868531, -4081556, -8, 6, 228, 5, 4, 48362, 56699, 2020-11-04 01:48:11, 3.611764705882353, 51.3868531, -0.4081556, 
1604454549, 103, 20, 513870387, -4081648, 2, 17, 8, 5, 2, 57414, 50414, 2020-11-04 01:49:09, 3.6058823529411765, 51.3870387, -0.4081648, 
1604454609, 104, 20, 513867939, -4080124, 22, 6, 0, 5, 2, 47586, 75687, 2020-11-04 01:50:09, 3.611764705882353, 51.3867939, -0.4080124, 
1604454668, 104, 20, 513868178, -4080869, 6, 3, 38, 5, 1, 37793, 52818, 2020-11-04 01:51:08, 3.611764705882353, 51.3868178, -0.4080869, 
1604454728, 104, 20, 513868788, -4080920, -6, 3, 33, 5, 1, 33846, 46033, 2020-11-04 01:52:08, 3.611764705882353, 51.3868788, -0.408092, 
1604454788, 103, 19, 513868896, -4079670, 10, 1, 0, 4, 1, 49283, 78908, 2020-11-04 01:53:08, 3.6058823529411765, 51.3868896, -0.407967, 
1604454848, 104, 20, 513867414, -4083962, -35, 13, 43, 4, 1, 40969, 66437, 2020-11-04 01:54:08, 3.611764705882353, 51.3867414, -0.4083962, 
1604454910, 104, 20, 513868128, -4078349, 44, 6, 34, 5, 3, 42961, 59450, 2020-11-04 01:55:10, 3.611764705882353, 51.3868128, -0.4078349, 
1604454968, 103, 20, 513867700, -4079086, 50, 5, 209, 5, 1, 26180, 51260, 2020-11-04 01:56:08, 3.6058823529411765, 51.38677, -0.4079086, 
1604455028, 103, 20, 513867823, -4080652, 24, 5, 207, 4, 1, 26693, 56330, 2020-11-04 01:57:08, 3.6058823529411765, 51.3867823, -0.4080652, 
1604455088, 104, 20, 513867369, -4081198, 12, 0, 0, 4, 1, 30466, 54613, 2020-11-04 01:58:08, 3.611764705882353, 51.3867369, -0.4081198, 
1604455148, 103, 20, 513868153, -4080154, 7, 0, 0, 5, 1, 22445, 34505, 2020-11-04 01:59:08, 3.6058823529411765, 51.3868153, -0.4080154, 
1604455208, 103, 20, 513868739, -4080703, 1, 2, 0, 5, 0, 25661, 34275, 2020-11-04 02:00:08, 3.6058823529411765, 51.3868739, -0.4080703, 
1604455268, 103, 20, 513869334, -4080435, -8, 5, 18, 5, 1, 30653, 36449, 2020-11-04 02:01:08, 3.6058823529411765, 51.3869334, -0.4080435, 
1604455327, 103, 20, 513867495, -4080483, 25, 4, 20, 4, 0, 56874, 75463, 2020-11-04 02:02:07, 3.6058823529411765, 51.3867495, -0.4080483, 
1604455388, 103, 20, 513867470, -4080564, 6, 2, 22, 5, 1, 36378, 38786, 2020-11-04 02:03:08, 3.6058823529411765, 51.386747, -0.4080564, 
1604455448, 103, 20, 513867001, -4080550, 22, 2, 19, 5, 1, 29749, 32364, 2020-11-04 02:04:08, 3.6058823529411765, 51.3867001, -0.408055, 
1604455508, 104, 20, 513868778, -4079746, 8, 2, 41, 5, 1, 34276, 36661, 2020-11-04 02:05:08, 3.611764705882353, 51.3868778, -0.4079746, 
1604455568, 104, 20, 513867971, -4080665, 2, 12, 21, 5, 0, 26716, 34455, 2020-11-04 02:06:08, 3.611764705882353, 51.3867971, -0.4080665, 
1604455628, 103, 20, 513868322, -4081794, -16, 4, 34, 5, 1, 26391, 43082, 2020-11-04 02:07:08, 3.6058823529411765, 51.3868322, -0.4081794, 
1604455688, 103, 19, 513868613, -4080573, -4, 3, 53, 5, 1, 35231, 53423, 2020-11-04 02:08:08, 3.6058823529411765, 51.3868613, -0.4080573, 
1604455754, 103, 20, 513868173, -4083385, -28, 6, 202, 5, 7, 46577, 87350, 2020-11-04 02:09:14, 3.6058823529411765, 51.3868173, -0.4083385, 
1604455808, 103, 19, 513867493, -4083394, -31, 7, 55, 5, 1, 39751, 48363, 2020-11-04 02:10:08, 3.6058823529411765, 51.3867493, -0.4083394, 
1604455868, 103, 20, 513868234, -4080361, 15, 7, 51, 4, 1, 54935, 68837, 2020-11-04 02:11:08, 3.6058823529411765, 51.3868234, -0.4080361, 
1604455928, 103, 19, 513869276, -4080605, -5, 2, 37, 5, 1, 40832, 55792, 2020-11-04 02:12:08, 3.6058823529411765, 51.3869276, -0.4080605, 
1604455993, 103, 20, 513869035, -4079100, 41, 4, 55, 5, 6, 44764, 74771, 2020-11-04 02:13:13, 3.6058823529411765, 51.3869035, -0.40791, 
1604456048, 103, 20, 513868238, -4078614, 34, 3, 0, 5, 1, 52715, 57922, 2020-11-04 02:14:08, 3.6058823529411765, 51.3868238, -0.4078614, 
1604456108, 103, 20, 513868593, -4080073, 13, 12, 16, 5, 0, 57292, 61369, 2020-11-04 02:15:08, 3.6058823529411765, 51.3868593, -0.4080073, 
1604456168, 103, 20, 513869685, -4080296, 18, 9, 0, 5, 1, 54266, 61079, 2020-11-04 02:16:08, 3.6058823529411765, 51.3869685, -0.4080296, 
1604456227, 103, 20, 513867325, -4079337, 28, 12, 30, 5, 0, 64331, 68544, 2020-11-04 02:17:07, 3.6058823529411765, 51.3867325, -0.4079337, 
1604456291, 103, 20, 513867931, -4081839, -10, 8, 250, 5, 4, 52434, 80588, 2020-11-04 02:18:11, 3.6058823529411765, 51.3867931, -0.4081839, 
1604456348, 103, 20, 513866659, -4082016, -28, 6, 24, 5, 1, 57671, 74862, 2020-11-04 02:19:08, 3.6058823529411765, 51.3866659, -0.4082016, 
1604456420, 103, 20, 513871869, -4078553, 5, 7, 51, 5, 13, 68198, 52148, 2020-11-04 02:20:20, 3.6058823529411765, 51.3871869, -0.4078553, 
1604456468, 103, 20, 513869588, -4081170, 12, 13, 31, 5, 0, 64742, 65961, 2020-11-04 02:21:08, 3.6058823529411765, 51.3869588, -0.408117, 
1604456588, 103, 20, 513868423, -4080561, 12, 10, 15, 5, 1, 65041, 69461, 2020-11-04 02:23:08, 3.6058823529411765, 51.3868423, -0.4080561, 
1604456652, 103, 20, 513867089, -4079752, 19, 7, 253, 5, 5, 63175, 77086, 2020-11-04 02:24:12, 3.6058823529411765, 51.3867089, -0.4079752, 
1604456733, 103, 20, 513868328, -4080861, 24, 0, 23, 6, 26, 37915, 43178, 2020-11-04 02:25:33, 3.6058823529411765, 51.3868328, -0.4080861, 
1604456768, 103, 21, 513868651, -4080193, 8, 0, 32, 7, 0, 19385, 24568, 2020-11-04 02:26:08, 3.6058823529411765, 51.3868651, -0.4080193, 
1604456828, 103, 20, 513867926, -4080441, 14, 5, 10, 7, 1, 16691, 22083, 2020-11-04 02:27:08, 3.6058823529411765, 51.3867926, -0.4080441, 
1604456888, 103, 20, 513868277, -4080338, 3, 0, 229, 7, 1, 16764, 19165, 2020-11-04 02:28:08, 3.6058823529411765, 51.3868277, -0.4080338, 
1604456947, 103, 20, 513867865, -4080939, 3, 0, 38, 7, 0, 19642, 24104, 2020-11-04 02:29:07, 3.6058823529411765, 51.3867865, -0.4080939, 
1604457007, 103, 20, 513868446, -4080425, 5, 0, 13, 6, 0, 17165, 23560, 2020-11-04 02:30:07, 3.6058823529411765, 51.3868446, -0.4080425, 
1604457068, 103, 20, 513867811, -4080773, 9, 2, 25, 6, 1, 18455, 27031, 2020-11-04 02:31:08, 3.6058823529411765, 51.3867811, -0.4080773, 
1604457127, 103, 20, 513867937, -4080560, 7, 0, 197, 7, 0, 13294, 20507, 2020-11-04 02:32:07, 3.6058823529411765, 51.3867937, -0.408056, 
1604457187, 103, 20, 513868094, -4080709, 17, 0, 34, 6, 0, 15673, 21442, 2020-11-04 02:33:07, 3.6058823529411765, 51.3868094, -0.4080709, 
1604457247, 103, 20, 513867640, -4080904, -3, 2, 13, 6, 0, 20469, 31742, 2020-11-04 02:34:07, 3.6058823529411765, 51.386764, -0.4080904, 
1604457307, 103, 20, 513868526, -4079847, 16, 4, 29, 6, 0, 34725, 45909, 2020-11-04 02:35:07, 3.6058823529411765, 51.3868526, -0.4079847, 
1604457367, 102, 20, 513868218, -4080153, 12, 1, 22, 6, 0, 20815, 32374, 2020-11-04 02:36:07, 3.6, 51.3868218, -0.4080153, 
1604457427, 102, 20, 513868741, -4080199, 15, 0, 28, 7, 0, 23527, 26706, 2020-11-04 02:37:07, 3.6, 51.3868741, -0.4080199, 
1604457487, 103, 20, 513868590, -4079830, 6, 0, 43, 7, 0, 16445, 21212, 2020-11-04 02:38:07, 3.6058823529411765, 51.386859, -0.407983, 
1604457547, 103, 20, 513867924, -4080805, 5, 0, 40, 6, 0, 18390, 24208, 2020-11-04 02:39:07, 3.6058823529411765, 51.3867924, -0.4080805, 
1604457607, 102, 20, 513868726, -4079928, 24, 8, 39, 5, 0, 25572, 28746, 2020-11-04 02:40:07, 3.6, 51.3868726, -0.4079928, 
1604457667, 103, 20, 513868480, -4080193, 13, 2, 37, 7, 0, 22616, 27736, 2020-11-04 02:41:07, 3.6058823529411765, 51.386848, -0.4080193, 
1604457727, 103, 20, 513868439, -4079662, 1, 0, 28, 6, 0, 17644, 22432, 2020-11-04 02:42:07, 3.6058823529411765, 51.3868439, -0.4079662, 
1604457787, 103, 20, 513868343, -4079098, -7, 8, 37, 6, 0, 26457, 29274, 2020-11-04 02:43:07, 3.6058823529411765, 51.3868343, -0.4079098, 
1604457847, 103, 19, 513867683, -4081138, 12, 6, 42, 5, 0, 39243, 46737, 2020-11-04 02:44:07, 3.6058823529411765, 51.3867683, -0.4081138, 
1604457907, 102, 20, 513867857, -4081586, 12, 0, 227, 5, 0, 28773, 35084, 2020-11-04 02:45:07, 3.6, 51.3867857, -0.4081586, 
1604457968, 103, 20, 513867740, -4080456, 0, 9, 28, 6, 1, 33122, 35584, 2020-11-04 02:46:08, 3.6058823529411765, 51.386774, -0.4080456, 
1604458027, 103, 20, 513869579, -4078845, 26, 11, 29, 6, 0, 43630, 46084, 2020-11-04 02:47:07, 3.6058823529411765, 51.3869579, -0.4078845, 
1604458087, 102, 20, 513869070, -4079447, 16, 0, 14, 7, 0, 20870, 23973, 2020-11-04 02:48:07, 3.6, 51.386907, -0.4079447, 
1604458148, 102, 20, 513868534, -4080022, 13, 0, 7, 7, 1, 18838, 21071, 2020-11-04 02:49:08, 3.6, 51.3868534, -0.4080022, 
1604458208, 102, 20, 513868171, -4080608, 12, 0, 48, 7, 1, 19664, 23418, 2020-11-04 02:50:08, 3.6, 51.3868171, -0.4080608, 
1604458267, 102, 20, 513868124, -4079175, -7, 7, 40, 6, 0, 20794, 31928, 2020-11-04 02:51:07, 3.6, 51.3868124, -0.4079175, 
1604458328, 102, 20, 513868092, -4080491, 8, 0, 12, 7, 1, 16298, 21928, 2020-11-04 02:52:08, 3.6, 51.3868092, -0.4080491, 
1604458389, 102, 20, 513868648, -4080523, 22, 0, 18, 6, 1, 20024, 24305, 2020-11-04 02:53:09, 3.6, 51.3868648, -0.4080523, 
1604458449, 102, 20, 513869269, -4079579, 26, 0, 0, 7, 2, 16760, 21469, 2020-11-04 02:54:09, 3.6, 51.3869269, -0.4079579, 
1604458508, 102, 20, 513868475, -4080229, 14, 0, 28, 6, 1, 19370, 20744, 2020-11-04 02:55:08, 3.6, 51.3868475, -0.4080229, 
1604458568, 102, 20, 513868140, -4080346, 4, 0, 26, 6, 1, 16692, 22721, 2020-11-04 02:56:08, 3.6, 51.386814, -0.4080346, 
1604458629, 102, 20, 513868365, -4080384, 0, 4, 41, 6, 2, 22455, 33778, 2020-11-04 02:57:09, 3.6, 51.3868365, -0.4080384, 
1604458689, 102, 20, 513867929, -4080726, 5, 0, 20, 7, 1, 17735, 24643, 2020-11-04 02:58:09, 3.6, 51.3867929, -0.4080726, 
1604458749, 102, 19, 513867585, -4080760, 0, 1, 2, 6, 1, 16511, 22521, 2020-11-04 02:59:09, 3.6, 51.3867585, -0.408076, 
1604458809, 102, 20, 513868106, -4080613, 12, 0, 10, 6, 2, 18355, 26654, 2020-11-04 03:00:09, 3.6, 51.3868106, -0.4080613, 
1604458869, 102, 20, 513867547, -4081201, 6, 1, 4, 5, 1, 20081, 25814, 2020-11-04 03:01:09, 3.6, 51.3867547, -0.4081201, 
1604458929, 102, 19, 513868453, -4080404, 16, 2, 26, 6, 1, 27661, 28508, 2020-11-04 03:02:09, 3.6, 51.3868453, -0.4080404, 
1604458989, 102, 20, 513868059, -4080966, 10, 1, 12, 6, 1, 19610, 23538, 2020-11-04 03:03:09, 3.6, 51.3868059, -0.4080966, 
1604459048, 102, 20, 513867648, -4080615, 1, 0, 15, 5, 1, 22450, 22492, 2020-11-04 03:04:08, 3.6, 51.3867648, -0.4080615, 
1604459109, 102, 20, 513867731, -4081190, 2, 1, 5, 6, 1, 20124, 23300, 2020-11-04 03:05:09, 3.6, 51.3867731, -0.408119, 
1604459169, 102, 19, 513869253, -4080568, 23, 2, 7, 7, 1, 24467, 33395, 2020-11-04 03:06:09, 3.6, 51.3869253, -0.4080568, 
1604459229, 102, 20, 513867511, -4080660, -1, 1, 1, 6, 1, 32192, 38791, 2020-11-04 03:07:09, 3.6, 51.3867511, -0.408066, 
1604459289, 102, 20, 513870421, -4078147, 27, 4, 9, 6, 1, 35984, 35776, 2020-11-04 03:08:09, 3.6, 51.3870421, -0.4078147, 
1604459349, 102, 20, 513869085, -4080804, 25, 4, 25, 6, 1, 43998, 37254, 2020-11-04 03:09:09, 3.6, 51.3869085, -0.4080804, 
1604459409, 102, 20, 513868553, -4080648, 6, 0, 16, 7, 1, 23215, 24770, 2020-11-04 03:10:09, 3.6, 51.3868553, -0.4080648, 
1604459468, 102, 20, 513868657, -4079925, 22, 4, 0, 7, 1, 31616, 39153, 2020-11-04 03:11:08, 3.6, 51.3868657, -0.4079925, 
1604459529, 102, 20, 513869689, -4080183, 17, 9, 0, 7, 1, 25470, 28719, 2020-11-04 03:12:09, 3.6, 51.3869689, -0.4080183, 
1604459589, 102, 20, 513867159, -4081765, -16, 14, 18, 5, 1, 45636, 51279, 2020-11-04 03:13:09, 3.6, 51.3867159, -0.4081765, 
1604459649, 102, 20, 513869334, -4081041, 28, 3, 23, 5, 1, 39678, 49781, 2020-11-04 03:14:09, 3.6, 51.3869334, -0.4081041, 
1604459709, 102, 20, 513868204, -4081099, 0, 0, 33, 6, 1, 29239, 35713, 2020-11-04 03:15:09, 3.6, 51.3868204, -0.4081099, 
1604459769, 102, 20, 513868597, -4080947, 10, 0, 25, 6, 1, 29397, 31478, 2020-11-04 03:16:09, 3.6, 51.3868597, -0.4080947, 
